CC,USN,sgpa
1ST,1ST16CS130,8.42
1ST,1ST16CS131,5.92
1ST,1ST16CS132,3.67
1ST,1ST16CS133,4.75
1ST,1ST16CS134,9.17
1ST,1ST16CS135,5.92
1ST,1ST16CS136,5.17
1ST,1ST16CS137,2.92
1ST,1ST16CS138,7.5
1ST,1ST16CS139,6.58
1ST,1ST16CS140,5.58
1ST,1ST16CS141,5.75
1ST,1ST16CS142,3.75
1ST,1ST16CS143,1
1ST,1ST16CS144,1.17
1ST,1ST16CS145,5.42
1ST,1ST16CS146,3
1ST,1ST16CS147,2.83
1ST,1ST16CS148,7.83
1ST,1ST16CS149,9.08
1ST,1ST16CS150,4.42
1ST,1ST16CS151,8.17
1ST,1ST16CS152,5.92
1ST,1ST16CS153,5.83
1ST,1ST16CS154,1.5
1ST,1ST16CS155,7.83
1ST,1ST16CS156,6.5
1ST,1ST16CS157,3
1ST,1ST16CS158,6.92
1ST,1ST16CS159,5.42
1ST,1ST16CS161,4.42
1ST,1ST16CS162,8.83
1ST,1ST16CS163,6.67
1ST,1ST16CS164,5.92
1ST,1ST16CS165,1
1ST,1ST16CS166,6.42
1ST,1ST16CS167,8.5
1ST,1ST16CS168,1.92
1ST,1ST16CS169,7.33
1ST,1ST16CS170,1.42
1ST,1ST16CS171,8
1ST,1ST16CS172,4.75
1ST,1ST16CS173,7.67
1ST,1ST16CS174,5
1ST,1ST16CS175,6.08
1ST,1ST16CS176,5.25
1ST,1ST16CS177,3.5
1ST,1ST16CS178,6.58
1ST,1ST16CS179,4.67
1ST,1ST16CS180,9
1ST,1ST16CS181,3.42
1ST,1ST16CS182,5.92
1ST,1ST16CS183,6.5
1ST,1ST16CS184,7.42
1ST,1ST16CS185,5.67
1SW,1SW16CS001,5.75
1SZ,1SZ16CS001,1.33
1SZ,1SZ16CS002,4.17
1SZ,1SZ16CS003,5.5
1SZ,1SZ16CS004,3.75
1SZ,1SZ16CS005,4.42
1SZ,1SZ16CS007,6.83
1SZ,1SZ16CS008,4.33
1SZ,1SZ16CS009,4
1SZ,1SZ16CS010,4.08
1SZ,1SZ16CS011,6.17
1SZ,1SZ16CS012,6.08
1SZ,1SZ16CS013,5.92
1TJ,1TJ16CS001,6.25
1TJ,1TJ16CS002,7.42
1TJ,1TJ16CS003,7.75
1TJ,1TJ16CS004,3.17
1TJ,1TJ16CS005,1.25
1TJ,1TJ16CS006,4.75
1TJ,1TJ16CS007,7.08
1TJ,1TJ16CS008,8.58
1TJ,1TJ16CS009,6.58
1TJ,1TJ16CS010,3.25
1TJ,1TJ16CS011,6.75
1TJ,1TJ16CS012,7.33
1TJ,1TJ16CS013,7.5
1TJ,1TJ16CS014,4.33
1TJ,1TJ16CS015,6.5
1TJ,1TJ16CS016,5.17
1TJ,1TJ16CS017,4.92
1TJ,1TJ16CS018,3
1TJ,1TJ16CS019,4.67
1TJ,1TJ16CS020,7.42
1TJ,1TJ16CS021,5.08
1TJ,1TJ16CS022,2.17
1TJ,1TJ16CS023,6.33
1TJ,1TJ16CS024,1.92
1TJ,1TJ16CS025,6.25
1TJ,1TJ16CS026,8.17
1TJ,1TJ16CS027,6
1TJ,1TJ16CS028,3.08
1TJ,1TJ16CS029,8
1TJ,1TJ16CS030,7.33
1TJ,1TJ16CS031,2.42
1TJ,1TJ16CS032,8.25
1TJ,1TJ16CS033,2.17
1TJ,1TJ16CS034,3.25
1TJ,1TJ16CS035,8.08
1TJ,1TJ16CS036,6.92
1TJ,1TJ16CS037,7.33
1TJ,1TJ16CS038,6.17
1TJ,1TJ16CS039,2
1TJ,1TJ16CS040,3.67
1TJ,1TJ16CS041,3.75
1TJ,1TJ16CS042,6.58
1TJ,1TJ16CS043,6.5
1TJ,1TJ16CS044,4.17
1TJ,1TJ16CS045,8.92
1TJ,1TJ16CS046,8.92
1TJ,1TJ16CS047,8.25
1TJ,1TJ16CS048,4.67
1TJ,1TJ16CS049,1.58
1TJ,1TJ16CS050,7.17
1TJ,1TJ16CS051,2.25
1TJ,1TJ16CS052,7.67
1TJ,1TJ16CS053,1.42
1TJ,1TJ16CS054,5.92
1TJ,1TJ16CS055,8
1TJ,1TJ16CS056,5.42
1TJ,1TJ16CS057,6.58
1TJ,1TJ16CS058,8.75
1TJ,1TJ16CS059,6.5
1TJ,1TJ16CS060,3.92
1TJ,1TJ16CS061,8.17
1TJ,1TJ16CS062,6.83
1TJ,1TJ16CS063,6.83
1TJ,1TJ16CS064,5.58
1TJ,1TJ16CS065,5.75
1TJ,1TJ16CS066,4
1TJ,1TJ16CS067,5.83
1TJ,1TJ16CS068,6.75
1TJ,1TJ16CS069,6.67
1TJ,1TJ16CS070,6.08
1TJ,1TJ16CS071,7.58
1TJ,1TJ16CS073,7.42
1TJ,1TJ16CS074,6.75
1TJ,1TJ16CS075,9.08
1TJ,1TJ16CS076,7.83
1TJ,1TJ16CS077,5.5
1TJ,1TJ16CS078,5.67
1TJ,1TJ16CS079,1.17
1TJ,1TJ16CS080,6.92
1TJ,1TJ16CS081,6.5
1TJ,1TJ16CS083,0.5
1TJ,1TJ16CS084,5.92
1TJ,1TJ16CS085,5.08
1TJ,1TJ16CS086,3.83
1TJ,1TJ16CS087,2.5
1TJ,1TJ16CS088,7.08
1TJ,1TJ16CS089,7.25
1TJ,1TJ16CS090,3
1TJ,1TJ16CS091,7.67
1TJ,1TJ16CS092,6.75
1TJ,1TJ16CS093,7.42
1TJ,1TJ16CS094,8.42
1TJ,1TJ16CS095,2.08
1TJ,1TJ16CS096,6.92
1TJ,1TJ16CS097,3.17
1TJ,1TJ16CS098,7.58
1TJ,1TJ16CS100,6.5
1TJ,1TJ16CS101,7.67
1TJ,1TJ16CS102,7.25
1TJ,1TJ16CS103,8.08
1TJ,1TJ16CS104,1.75
1TJ,1TJ16CS105,3.83
1TJ,1TJ16CS106,6.42
1TJ,1TJ16CS107,6.33
1TJ,1TJ16CS108,3.17
1TJ,1TJ16CS109,8.33
1TJ,1TJ16CS110,4.92
1TJ,1TJ16CS112,6.33
1TJ,1TJ16CS113,3
1TJ,1TJ16CS114,1.17
1TJ,1TJ16CS116,5.25
1TJ,1TJ16CS117,7.42
1TJ,1TJ16CS118,8.5
1TJ,1TJ16CS119,5.67
1TJ,1TJ16CS121,4.17
1VA,1VA16CS001,7.67
1VA,1VA16CS002,9.5
1VA,1VA16CS003,3.92
1VA,1VA16CS004,6.33
1VA,1VA16CS005,1
1VA,1VA16CS006,7.92
1VA,1VA16CS007,7.42
1VA,1VA16CS008,7.5
1VA,1VA16CS009,7.08
1VA,1VA16CS010,4.83
1VA,1VA16CS011,6.33
1VA,1VA16CS012,8.33
1VA,1VA16CS013,8
1VA,1VA16CS015,8.5
1VA,1VA16CS016,8.08
1VA,1VA16CS017,4.25
1VA,1VA16CS018,4.08
1VA,1VA16CS019,7.08
1VA,1VA16CS020,7.75
1VA,1VA16CS022,7.92
1VA,1VA16CS023,6.75
1VA,1VA16CS024,8.83
1VA,1VA16CS025,7.83
1VA,1VA16CS026,8.17
1VA,1VA16CS027,4.83
1VA,1VA16CS028,5.33
1VA,1VA16CS029,5.67
1VA,1VA16CS030,7.17
1VA,1VA16CS031,8.33
1VA,1VA16CS032,5.25
1VA,1VA16CS033,4.58
1VA,1VA16CS034,8.33
1VA,1VA16CS035,7.75
1VA,1VA16CS036,6
1VA,1VA16CS037,7.67
1VA,1VA16CS038,4.08
1VA,1VA16CS039,6.17
1VA,1VA16CS040,7.75
1VA,1VA16CS041,5.25
1VA,1VA16CS042,4.17
1VA,1VA16CS043,9.33
1VA,1VA16CS044,8.33
1VA,1VA16CS045,4.75
1VA,1VA16CS046,8.33
1VA,1VA16CS047,7.42
1VA,1VA16CS048,9
1VA,1VA16CS049,8.67
1VA,1VA16CS050,7.08
1VA,1VA16CS051,6.25
1VA,1VA16CS052,7.25
1VA,1VA16CS053,7.67
1VA,1VA16CS054,1.67
1VA,1VA16CS055,8.83
1VA,1VA16CS056,5.75
1VA,1VA16CS057,3.25
1VA,1VA16CS058,6.33
1VA,1VA16CS059,6.67
1VA,1VA16CS060,7.92
1VA,1VA16CS061,6.25
1VA,1VA16CS062,7.08
1VA,1VA16CS063,7.58
1VE,1VE16CS002,8.33
1VE,1VE16CS003,5.42
1VE,1VE16CS004,6.92
1VE,1VE16CS005,6.5
1VE,1VE16CS006,6.5
1VE,1VE16CS007,6.92
1VE,1VE16CS008,5.67
1VE,1VE16CS009,5.58
1VE,1VE16CS010,9
1VE,1VE16CS011,7.33
1VE,1VE16CS012,6.58
1VE,1VE16CS013,8.5
1VE,1VE16CS014,3.42
1VE,1VE16CS015,8
1VE,1VE16CS016,6.42
1VE,1VE16CS017,6.75
1VE,1VE16CS018,6.33
1VE,1VE16CS019,3.67
1VE,1VE16CS020,6.08
1VE,1VE16CS021,6.33
1VE,1VE16CS022,7.42
1VE,1VE16CS023,7.67
1VE,1VE16CS024,3.92
1VE,1VE16CS025,7.75
1VE,1VE16CS026,8.33
1VE,1VE16CS027,1.67
1VE,1VE16CS028,8.67
1VE,1VE16CS029,6.5
1VE,1VE16CS030,5.25
1VE,1VE16CS031,8.58
1VE,1VE16CS033,5.33
1VE,1VE16CS034,7.42
1VE,1VE16CS035,8.17
1VE,1VE16CS036,6
1VE,1VE16CS037,3.58
1VE,1VE16CS038,8.17
1VE,1VE16CS039,1.75
1VE,1VE16CS040,6.75
1VE,1VE16CS041,4.92
1VE,1VE16CS042,8.83
1VE,1VE16CS043,6.58
1VE,1VE16CS044,7
1VE,1VE16CS045,1.08
1VE,1VE16CS046,5.5
1VE,1VE16CS047,7.33
1VE,1VE16CS048,8.08
1VE,1VE16CS050,8.83
1VE,1VE16CS051,7.92
1VE,1VE16CS052,6.17
1VE,1VE16CS053,8.67
1VE,1VE16CS054,5
1VE,1VE16CS055,1.5
1VE,1VE16CS056,6.33
1VE,1VE16CS057,5.67
1VE,1VE16CS058,6.67
1VE,1VE16CS059,9.5
1VE,1VE16CS060,8.75
1VE,1VE16CS061,8.83
1VE,1VE16CS062,4.42
1VE,1VE16CS063,7.75
1VE,1VE16CS064,7
1VE,1VE16CS065,5
1VE,1VE16CS066,7.83
1VE,1VE16CS067,8.25
1VE,1VE16CS068,6.92
1VE,1VE16CS069,8.42
1VE,1VE16CS070,3.83
1VE,1VE16CS071,7.75
1VE,1VE16CS072,8.33
1VE,1VE16CS073,8.92
1VE,1VE16CS074,2.83
1VE,1VE16CS075,7.5
1VE,1VE16CS076,9
1VE,1VE16CS077,8.42
1VE,1VE16CS078,6.42
1VE,1VE16CS079,1.83
1VE,1VE16CS080,5.5
1VE,1VE16CS081,4.42
1VE,1VE16CS082,7.75
1VE,1VE16CS083,4.67
1VE,1VE16CS084,6.92
1VE,1VE16CS085,2.58
1VE,1VE16CS086,7.17
1VE,1VE16CS087,8.17
1VE,1VE16CS088,7.08
1VE,1VE16CS089,5.75
1VE,1VE16CS090,8.42
1VE,1VE16CS091,5.83
1VE,1VE16CS092,8.25
1VE,1VE16CS093,6.5
1VE,1VE16CS094,8.08
1VE,1VE16CS095,8.33
1VE,1VE16CS096,6.75
1VE,1VE16CS097,5.92
1VE,1VE16CS098,9
1VE,1VE16CS099,7
1VE,1VE16CS100,4
1VE,1VE16CS101,5.92
1VE,1VE16CS102,8.83
1VE,1VE16CS103,7.83
1VE,1VE16CS104,9
1VE,1VE16CS105,3.33
1VE,1VE16CS107,8.17
1VE,1VE16CS108,7.25
1VE,1VE16CS109,2.25
1VE,1VE16CS110,5.08
1VE,1VE16CS111,8.5
1VE,1VE16CS112,9.25
1VE,1VE16CS113,6.17
1VE,1VE16CS114,7.17
1VE,1VE16CS115,8.58
1VE,1VE16CS116,3.67
1VE,1VE16CS117,4.5
1VE,1VE16CS118,7.75
1VE,1VE16CS119,4
1VE,1VE16CS120,8.83
1VE,1VE16CS121,8.08
1VE,1VE16CS122,5.5
1VE,1VE16CS123,4
1VE,1VE16CS124,3.83
1VI,1VI16CS001,1.58
1VI,1VI16CS002,2.08
1VI,1VI16CS004,7.83
1VI,1VI16CS005,9.17
1VI,1VI16CS006,6.08
1VI,1VI16CS007,8.67
1VI,1VI16CS008,6.17
1VI,1VI16CS009,6.5
1VI,1VI16CS010,9.17
1VI,1VI16CS011,9
1VI,1VI16CS013,6.17
1VI,1VI16CS014,3.17
1VI,1VI16CS015,8
1VI,1VI16CS016,6.67
1VI,1VI16CS017,5
1VI,1VI16CS018,6.25
1VI,1VI16CS019,8
1VI,1VI16CS020,7.17
1VI,1VI16CS021,5.58
1VI,1VI16CS022,7.5
1VI,1VI16CS023,5.17
1VI,1VI16CS024,8.67
1VI,1VI16CS025,9
1VI,1VI16CS026,5.92
1VI,1VI16CS027,6.25
1VI,1VI16CS028,4.67
1VI,1VI16CS029,7.17
1VI,1VI16CS030,6.25
1VI,1VI16CS031,6.58
1VI,1VI16CS032,8.17
1VI,1VI16CS033,8.08
1VI,1VI16CS034,7.5
1VI,1VI16CS035,0.75
1VI,1VI16CS036,8.17
1VI,1VI16CS037,7.08
1VI,1VI16CS038,5.83
1VI,1VI16CS039,9
1VI,1VI16CS040,6.08
1VI,1VI16CS041,9
1VI,1VI16CS042,7.33
1VI,1VI16CS043,5.17
1VI,1VI16CS044,8
1VI,1VI16CS045,3.25
1VI,1VI16CS046,3.75
1VI,1VI16CS047,0.75
1VI,1VI16CS048,9.17
1VI,1VI16CS049,8
1VI,1VI16CS050,3.5
1VI,1VI16CS051,6.42
1VI,1VI16CS052,6.25
1VI,1VI16CS053,7.25
1VI,1VI16CS054,6.08
1VI,1VI16CS055,7.83
1VI,1VI16CS056,8.5
1VI,1VI16CS058,6.58
1VI,1VI16CS059,6.83
1VI,1VI16CS060,6.92
1VI,1VI16CS061,2.92
1VI,1VI16CS062,3.92
1VI,1VI16CS063,6.25
1VI,1VI16CS064,1.83
1VI,1VI16CS065,8.92
1VI,1VI16CS066,2.42
1VI,1VI16CS067,7.17
1VI,1VI16CS068,8.92
1VI,1VI16CS069,7.42
1VI,1VI16CS070,9.5
1VI,1VI16CS072,6
1VI,1VI16CS073,7.75
1VI,1VI16CS074,6.5
1VI,1VI16CS075,7.42
1VI,1VI16CS076,2.92
1VI,1VI16CS077,1.08
1VI,1VI16CS078,7.92
1VI,1VI16CS079,7.08
1VI,1VI16CS080,7.83
1VI,1VI16CS081,4.42
1VI,1VI16CS082,8.75
1VI,1VI16CS083,7.67
1VI,1VI16CS084,6.92
1VI,1VI16CS085,7.58
1VI,1VI16CS086,9.17
1VI,1VI16CS087,5.92
1VI,1VI16CS088,7.67
1VI,1VI16CS089,8.67
1VI,1VI16CS090,0.67
1VI,1VI16CS091,10
1VI,1VI16CS092,8.5
1VI,1VI16CS093,7.33
1VI,1VI16CS094,8
1VI,1VI16CS095,9
1VI,1VI16CS096,4
1VI,1VI16CS097,8.33
1VI,1VI16CS098,2.92
1VI,1VI16CS099,4.58
1VI,1VI16CS100,6.67
1VI,1VI16CS101,6.42
1VI,1VI16CS102,9.5
1VI,1VI16CS103,6.58
1VI,1VI16CS104,2.75
1VI,1VI16CS105,3
1VI,1VI16CS107,8.83
1VI,1VI16CS108,3.08
1VI,1VI16CS109,6.92
1VI,1VI16CS110,9.17
1VI,1VI16CS111,7
1VI,1VI16CS112,7.42
1VI,1VI16CS113,8.42
1VI,1VI16CS114,6.25
1VI,1VI16CS115,2.42
1VI,1VI16CS116,7.17
1VI,1VI16CS119,3.42
1VI,1VI16CS120,9.17
1VJ,1VJ16CS001,5.83
1VJ,1VJ16CS002,2.92
1VJ,1VJ16CS003,5.75
1VJ,1VJ16CS004,1.92
1VJ,1VJ16CS005,4.25
1VJ,1VJ16CS006,8.08
1VJ,1VJ16CS007,2.58
1VJ,1VJ16CS008,7.25
1VJ,1VJ16CS009,7.75
1VJ,1VJ16CS010,7.25
1VJ,1VJ16CS011,8.25
1VJ,1VJ16CS012,1
1VJ,1VJ16CS013,6.83
1VJ,1VJ16CS014,2
1VJ,1VJ16CS015,2.25
1VJ,1VJ16CS016,7.08
1VJ,1VJ16CS017,6.33
1VJ,1VJ16CS018,7.67
1VJ,1VJ16CS019,8
1VJ,1VJ16CS020,7
1VJ,1VJ16CS021,1.17
1VJ,1VJ16CS022,7.75
1VJ,1VJ16CS023,3.92
1VJ,1VJ16CS024,8.08
1VJ,1VJ16CS025,5.5
1VJ,1VJ16CS026,6.08
1VJ,1VJ16CS027,9.83
1VJ,1VJ16CS028,5.75
1VJ,1VJ16CS029,7
1VJ,1VJ16CS030,5.25
1VJ,1VJ16CS031,4.08
1VJ,1VJ16CS032,6.08
1VJ,1VJ16CS033,6.17
1VJ,1VJ16CS034,5.5
1VJ,1VJ16CS035,8.25
1VJ,1VJ16CS036,7.67
1VJ,1VJ16CS037,6.25
1VJ,1VJ16CS038,6.25
1VJ,1VJ16CS039,8.33
1VJ,1VJ16CS040,7.08
1VJ,1VJ16CS041,5.33
1VJ,1VJ16CS042,6.67
1VJ,1VJ16CS043,2.92
1VJ,1VJ16CS044,5.42
1VJ,1VJ16CS045,6.08
1VJ,1VJ16CS046,7.17
1VJ,1VJ16CS047,6.42
1VJ,1VJ16CS048,4.42
1VJ,1VJ16CS049,2.58
1VJ,1VJ16CS050,3.83
1VJ,1VJ16CS051,7
1VJ,1VJ16CS052,4.75
1VJ,1VJ16CS053,7.17
1VJ,1VJ16CS054,2.58
1VJ,1VJ16CS055,5.25
1VJ,1VJ16CS056,5.83
1VJ,1VJ16CS057,7.33
1VJ,1VJ16CS058,3.92
1VJ,1VJ16CS059,7.58
1VJ,1VJ16CS060,4.33
1VK,1VK16CS001,2.83
1VK,1VK16CS002,1.33
1VK,1VK16CS003,1.42
1VK,1VK16CS004,6.33
1VK,1VK16CS005,6.58
1VK,1VK16CS006,3.5
1VK,1VK16CS007,5.83
1VK,1VK16CS008,4.33
1VK,1VK16CS009,6.58
1VK,1VK16CS010,1.67
1VK,1VK16CS011,7.17
1VK,1VK16CS012,8.42
1VK,1VK16CS013,7.83
1VK,1VK16CS014,1.25
1VK,1VK16CS015,5.25
1VK,1VK16CS016,7.92
1VK,1VK16CS017,7.5
1VK,1VK16CS018,6.75
1VK,1VK16CS019,3.5
1VK,1VK16CS020,7.92
1VK,1VK16CS021,3.67
1VK,1VK16CS022,5.42
1VK,1VK16CS023,6.08
1VK,1VK16CS024,5.83
1VK,1VK16CS025,5
1VK,1VK16CS026,6.25
1VK,1VK16CS027,6
1VK,1VK16CS028,8.5
1VK,1VK16CS029,7.17
1VK,1VK16CS030,8.25
1VK,1VK16CS031,5.17
1VK,1VK16CS032,4.75
1VK,1VK16CS033,2.83
1VK,1VK16CS034,7
1VK,1VK16CS035,7.42
1VK,1VK16CS036,5.75
1VK,1VK16CS037,8.67
1VK,1VK16CS038,8.83
1VK,1VK16CS039,6.83
1VK,1VK16CS040,4.67
1VK,1VK16CS041,6.92
1VK,1VK16CS042,8
1VK,1VK16CS043,2.17
1VK,1VK16CS044,7.25
1VK,1VK16CS045,3.83
1VK,1VK16CS046,7.67
1VK,1VK16CS047,4.83
1VK,1VK16CS048,3.25
1VK,1VK16CS049,6.75
1VK,1VK16CS050,6.08
1VK,1VK16CS051,5.83
1VK,1VK16CS052,7.75
1VK,1VK16CS053,5.92
1VK,1VK16CS054,3.67
1VK,1VK16CS055,7.08
1VK,1VK16CS056,5.08
1VK,1VK16CS057,7.33
1VK,1VK16CS058,5.33
1VK,1VK16CS059,8.67
1VK,1VK16CS060,4.67
1VK,1VK16CS061,6.92
1VK,1VK16CS062,3.17
1VK,1VK16CS063,7.42
1VK,1VK16CS064,6
1VK,1VK16CS065,7.42
1VK,1VK16CS066,5.33
1VK,1VK16CS067,4.42
1VK,1VK16CS068,7
1VK,1VK16CS069,1.92
1VK,1VK16CS070,8.42
1VK,1VK16CS071,7.75
1VK,1VK16CS072,4.75
1VK,1VK16CS073,6.25
1VK,1VK16CS074,6.92
1VK,1VK16CS075,3.92
1VK,1VK16CS076,8.33
1VK,1VK16CS077,3.5
1VK,1VK16CS078,6.83
1VK,1VK16CS079,2.17
1VK,1VK16CS080,3.58
1VK,1VK16CS081,5.67
1VK,1VK16CS082,6.08
1VK,1VK16CS083,4.67
1VK,1VK16CS084,7.5
1YD,1YD16CS001,5.5
1YD,1YD16CS002,4.33
1YD,1YD16CS003,4.5
1YD,1YD16CS004,2.67
1YD,1YD16CS005,3.5
1YD,1YD16CS006,5
1YD,1YD16CS007,0.67
1YD,1YD16CS008,5.75
1YD,1YD16CS009,4.67
1YD,1YD16CS010,2.58
1YD,1YD16CS011,5.75
1YD,1YD16CS012,7.67
1YD,1YD16CS013,6
1YD,1YD16CS014,7
1YD,1YD16CS015,2
1YD,1YD16CS016,7
1YD,1YD16CS017,5.83
1YD,1YD16CS018,6
1YD,1YD16CS019,5.67
1YD,1YD16CS020,7.5
1YD,1YD16CS021,4.58
1YD,1YD16CS022,5.58
1YD,1YD16CS023,2.5
1YD,1YD16CS024,8
1YD,1YD16CS025,4.5
1YD,1YD16CS026,5.33
1YD,1YD16CS027,4.83
